Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2gfcDc4XwShheQU9QrR4ao,"Madura Palapalakkuthu","Devarattam (Original Motion Picture Soundtrack)","Nivas K Prasanna;Vijay Sethupathi;Priyanka Deshpande;Niranjana Ramanan",2019-04-26,425600,58,false,,2026-03-18T14:52:31Z,"tamil pop,kollywood,tamil dance,devotional","Think Music",0.483,0.907,1,-6.406,1,0.337,0.28,0,0.0425,0.697,89.084,4
spotify:track:5GQPBzoRBDxcAjwSSluQXD,"Pretty Little Baby","Connie Francis Sings Second Hand Love & Other Hits","Connie Francis",1962-04-10,142520,74,false,,2026-03-01T08:10:47Z,"schlager","Universal Records",0.783,0.396,8,-8.792,1,0.035,0.734,0.0000033,0.264,0.627,121.397,4
spotify:track:4HLU9eCUJJfXRzX0e67eNN,"Nilavu Thoongum Neram - Duet","Kunguma Chimizh (Original Motion Picture Soundtrack)","Ilaiyaraaja;S. P. Balasubrahmanyam;S. Janaki",1985-01-01,273866,55,false,,2026-02-25T03:36:57Z,"tamil pop,telugu pop,kollywood,kannada pop,devotional,sandalwood,tollywood","Echo Recording Co. Pvt. Ltd.",0.489,0.324,5,-7.181,1,0.0292,0.927,0.00161,0.125,0.358,95.228,3
spotify:track:21IYMdzTrzSe191Cy5eMap,"Sailor Song","At The Beach, In Every Life","Gigi Perez",2025-04-25,211978,90,false,,2026-02-24T06:18:37Z,"","Outtahere, LLC / Island Records",0.499,0.392,11,-10.441,1,0.0262,0.627,0.000071,0.192,0.272,95.076,4
spotify:track:0ngnYwqwJHA1FwgNzP0Stw,"Yaar Enna Sonnalum","Aambala (Original Motion Picture Soundtrack)","Hiphop Tamizha;Kutle Khan;Anthony Daasan;Varun",2014-12-27,290226,52,false,,2026-02-23T08:36:25Z,"tamil hip hop,tamil pop,kollywood,tamil dance,tamil indie,hindi indie,indian indie,kannada pop","Divo Tv Private Limited",0.628,0.837,11,-5.013,0,0.0351,0.467,0,0.231,0.578,120.014,3
spotify:track:3uRLBAYeAqiHyVAdi5EsLG,"Dumm Dumm","Darbar (Tamil) [Original Motion Picture Soundtrack]","Anirudh Ravichander;Nakash Aziz",2020-03-30,272500,43,false,,2026-02-17T08:52:41Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,bollywood,desi,hindi pop","Divo Tv Private Limited",0.735,0.936,8,-5.871,0,0.105,0.119,0.00299,0.0368,0.755,141.947,4
spotify:track:3RvXateJE43LA3aippENg4,"Nillayo","Bairavaa","Haricharan;Santhosh Narayanan;Vairamuthu",2016-12-11,252417,60,false,,2026-02-17T04:51:28Z,"mollywood,tamil pop,tollywood,malayalam pop,telugu pop,kollywood,kannada pop,tamil dance,tamil hip hop","Lahari Music",0.671,0.454,9,-7.249,0,0.0276,0.763,0.000277,0.149,0.286,144.95,3
spotify:track:2YRVd8cvSqT2Zta5TGTPRF,"Hi Sonna Pothum","Comali (Original Motion Picture Soundtrack)","Hiphop Tamizha;Kaushik Krish;Pradeep Ranganathan",2019-08-14,230430,53,false,,2026-01-31T09:53:22Z,"tamil hip hop,tamil pop,kollywood,tamil dance,tamil indie","Sony Music Entertainment India Pvt. Ltd.",0.482,0.696,0,-6.646,0,0.089,0.285,0.00000203,0.115,0.655,183.932,4
spotify:track:5KUp3VNVnUUTADBi6Ep2nk,"Yaarumilla","Kaaviyathalaivan (Original Motion Picture Soundtrack)","A.R. Rahman;Shweta Mohan;Srinivas",2014-08-21,272106,52,false,,2026-01-27T07:42:28Z,"tamil pop,kollywood,bollywood,sufi,hindi pop,mollywood,malayalam pop,tollywood,telugu pop,kannada pop","Sony Music Entertainment India Pvt. Ltd.",0.55,0.525,6,-5.015,1,0.0296,0.698,0.00000105,0.0916,0.543,138.009,4
spotify:track:2Uyj6K6mSaFTZsPvov415i,"KALYANI","KALYANI","ARJN;KDS;FIFTY4;RONN",2025-11-11,234489,78,false,,2026-01-25T17:42:45Z,"malayalam hip hop,malayalam pop,mollywood,tamil indie","Universal Music India Pvt Ltd.",0.632,0.726,5,-7.5,0,0.192,0.415,0.0327,0.102,0.436,195.917,4
spotify:track:4YuK8in0FTkqZCDPCOjVa5,"Thangapoovey","Madharaasi (Original Motion Picture Soundtrack)","Anirudh Ravichander;Ravi G;Vivek",2025-08-27,235499,71,false,,2026-01-18T12:43:56Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop","Times Music",0.62,0.699,5,-6.65,0,0.0494,0.586,0.000108,0.151,0.591,79.368,3
spotify:track:4xKbcFZUckVvjN4VmxL1md,"Poraada Poraada","Aranmanai 2 (Original Motion Picture Soundtrack)","Hiphop Tamizha;Anthony Daasan",2015-12-27,218348,44,false,,2026-01-17T05:45:30Z,"tamil hip hop,tamil pop,kollywood,tamil dance,tamil indie,kannada pop","Think Music",0.685,0.885,2,-4.129,1,0.0426,0.437,0,0.673,0.564,130.023,4
spotify:track:3snzzDZeRIfjage5MAmpNy,"Paatha Oru Lookula","Innimey Ippadithaan (Original Motion Picture Soundtrack)","Santhosh Dhayanidhi;Gana Bala",2015-05-10,230520,56,false,,2026-01-17T05:39:10Z,"tamil indie,kollywood,tamil pop,tamil dance,tamil hip hop","Sony Music Entertainment India Pvt. Ltd.",0.838,0.9,10,-4.888,0,0.163,0.45,0.00000386,0.162,0.921,143.971,4
spotify:track:2oHBxI0rL1HLBME9eo0tqa,"Aadi Pona Aavani","Atta Kathi (Original Motion Picture Soundtrack)","Santhosh Narayanan;Gana Bala;Kabilan",2011-12-09,279230,28,false,,2025-12-21T15:28:57Z,"tamil pop,kollywood,tamil hip hop,tamil dance","Think Music",0.863,0.681,6,-5.255,0,0.123,0.7,0.0000662,0.253,0.96,104.048,4
spotify:track:3UurqYNwILyRCx6w1PzgwV,"All Your Duty","Goli Soda (Original Motion Picture Soundtrack)","S.N. Arunagiri;Gana Bala",2013-11-01,176000,48,false,,2025-12-13T15:36:50Z,"tamil pop,tamil dance,tamil hip hop,kollywood","Sony Music Entertainment India Pvt. Ltd.",0.861,0.704,2,-8.871,1,0.304,0.251,0,0.0794,0.943,67.469,4
spotify:track:7LG0J6KNnrqvmrCKgZ6nIt,"Rasathi","Thiruda Thiruda (Original Motion Picture Soundtrack)","A.R. Rahman;Shahul Hameed",1993-03-12,275466,50,false,,2025-12-07T14:48:16Z,"tamil pop,kollywood,bollywood,sufi,hindi pop,tamil dance,tamil hip hop","Magnasound",0.424,0.141,6,-20.102,1,0.0345,0.755,0,0.127,0.399,130.929,4
spotify:track:0SccFtYdj75y6lL2OW10Cf,"Steal The Show","Elemental (Original Motion Picture Soundtrack)","LAUV",2023-06-16,192506,75,false,,2025-11-19T20:16:47Z,"","Walt Disney Records",0.618,0.462,7,-13.154,1,0.0328,0.332,0.000862,0.279,0.419,92.489,4
spotify:track:7ixjRjfWTVgEKp6YQeCH0d,"Kaadhal Rojave","Roja (Tamil)","S. P. Balasubrahmanyam;Sujatha;A.R. Rahman;Vairamuthu",1992-03-03,302994,55,false,,2025-11-17T06:07:10Z,"kannada pop,telugu pop,tamil pop,devotional,sandalwood,tollywood,malayalam pop,mollywood,kollywood,bollywood,sufi,hindi pop,tamil dance","Lahari Music",0.701,0.418,4,-10.117,1,0.0348,0.644,0.0000797,0.129,0.406,90.974,4
spotify:track:609o5iyNHEqPAc4OurnzJ7,"Kaathu Kaathu - 2013","Kutti Puli","Gold Devaraj",2013-07-06,277760,51,false,,2025-11-13T20:06:57Z,"devotional","Saregama India Ltd",0.82,0.806,10,-6.212,1,0.226,0.0591,0,0.0662,0.646,144.831,4
spotify:track:2VjYF5L2LAOQNkIDCyAnAe,"Meesa Beauty","Remo (Original Motion Picture Soundtrack)","Anirudh Ravichander;Richard",2016-09-05,250677,47,false,,2025-11-13T10:11:28Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.728,0.903,11,-5.69,0,0.0479,0.0311,0.0000665,0.0433,0.607,94.983,4
spotify:track:0O7ln4fQcIdECtj9JaSB9R,"Un Per Solla (From ""Minsara Kanna"")","Vijay Super Hit Songs","Hariharan;Sujatha Mohan",1997-04-13,308421,51,false,,2025-11-04T20:12:23Z,"bhajan,tamil pop,ghazal,kollywood,devotional,malayalam pop,mollywood","Music Masters Audio Video LLP",0.61,0.508,5,-7.191,1,0.0336,0.424,0.0000219,0.167,0.476,81.965,4
spotify:track:6xOESqHzX6Sc4SKqEwjOy1,"Ezhutha Kadhaiyo","Lover (Original Motion Picture Soundtrack)","Sean Roldan;Meha Agarwal",2024-02-02,194509,56,false,,2025-11-03T19:02:20Z,"tamil pop,kollywood","Think Music",0.469,0.637,0,-8.2,1,0.0307,0.642,0.0000492,0.124,0.26,152.798,3
spotify:track:0DvOnDwiLulHMdLieKFQiy,"Va Va Va Vannila","Aambala (Original Motion Picture Soundtrack)","Hiphop Tamizha;Mohit Chauhan;Amrita Shekar;Nrithya Maria Andrews",2015-01-14,241673,0,false,,2025-11-03T03:54:47Z,"tamil hip hop,tamil pop,kollywood,tamil dance,tamil indie,bollywood,hindi pop,sufi,desi","Divo",0.589,0.746,1,-4.394,1,0.0252,0.274,0,0.167,0.928,81.994,4
spotify:track:0mkKKkgfYmeGyNexOj7Ipw,"Kaathirundhu","Vaidehi Kaathirundhaal (Original Motion Picture Soundtrack)","Ilaiyaraaja;P. Jayachandran",1984-01-01,262026,46,false,,2025-10-30T15:47:43Z,"tamil pop,telugu pop,kollywood,malayalam pop,mollywood,devotional","Echo Recording Co. Pvt. Ltd.",0.555,0.426,0,-8.636,1,0.0731,0.817,0.0000367,0.234,0.606,137.966,3
spotify:track:2kGQVOaisPbRcstsfA6UYD,"Sevatha Pulla","Theeran Adhigaaram Ondru","Ghibran;K.G.Ranjith Govind",2017-10-28,234241,57,false,,2025-10-24T17:59:04Z,"devotional,tamil pop,kollywood","Aditya Music (India) Pvt Ltd",0.681,0.565,5,-8.027,1,0.0766,0.36,0.00000509,0.125,0.655,154.928,4
spotify:track:3B4Wf3Fo11BXSuVPi1dtDO,"Oh Oh - The First Love of Tamizh","Thangamagan (Original Motion Picture Soundtrack)","Anirudh Ravichander;Dhanush;Nikhita Gandhi",2015-11-27,276705,67,false,,2025-10-24T15:55:45Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,bollywood,hindi pop","Sony Music Entertainment India Pvt. Ltd.",0.594,0.587,4,-8.705,1,0.0268,0.413,0.00013,0.0904,0.448,85.002,4
spotify:track:0rHlBBHcMGuKO5dHXKAF4k,"Teddy Bear - From ""Naiyaandi""","Teddy Bear (From ""Naiyaandi"")","Ghibran;Dhanush",2013,230458,49,false,,2025-10-24T15:54:26Z,"devotional,tamil pop,kollywood,tamil dance","Five Star Creations",0.759,0.69,1,-7.441,1,0.0798,0.186,0.0000123,0.0587,0.576,144.984,4
spotify:track:7x16JUMomTYdT9dPdxw6rs,"Aadiyala Kathadicha","Villain (Original Motion Picture Soundtrack)","Vidyasagar;S. P. Balasubrahmanyam",2002-01-01,90946,42,false,,2025-10-17T19:15:05Z,"malayalam pop,mollywood,tamil dance,tamil pop,kollywood,kannada pop,telugu pop,devotional,sandalwood,tollywood","Think Music (India)",0.719,0.475,2,-9.387,1,0.0383,0.825,0.0235,0.327,0.527,123.095,3
spotify:track:63QCdpvfFsJuDXKOZABevy,"Unnai Arindhal - From ""Vettaikkaran""","Legend - M. G. Ramachandran","T. M. Soundararajan",2015-06-22,313840,0,false,,2025-10-16T18:18:52Z,"devotional,tamil pop,murga,kollywood","Saregama",0.461,0.477,6,-9.756,1,0.0875,0.822,0.000311,0.127,0.547,135.246,4
spotify:track:4HjxwwwwqB7GRWggAVDBeD,"Yaarumillaa","Adithya Varma","Sid Sriram",2019-11-26,248709,0,false,,2025-10-14T05:14:32Z,"tollywood,telugu pop,tamil pop,kollywood","Aditya Music",0.483,0.291,0,-9.953,1,0.0253,0.675,0,0.115,0.385,153.94,3
spotify:track:4Nj2j4aduePwidmUg3JQGI,"Tak Bak - The Tak Bak of Tamizh","Thangamagan (Original Motion Picture Soundtrack)","Anirudh Ravichander",2015-11-27,154908,51,false,,2025-10-10T03:38:28Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.779,0.654,0,-9.662,0,0.0584,0.364,0.000548,0.0648,0.814,110.001,4
spotify:track:2evwKEXIO4b6y7aOnkUvxu,"Pularaadha (From ""Dear Comrade"")","Pularaadha (From ""Dear Comrade"")","Sid Sriram;Aishwarya Ravichandran;Justin Prabhakaran;Karthick Netha",2019-05-15,261572,59,false,,2025-10-01T08:02:34Z,"tollywood,telugu pop,tamil pop,kollywood,mollywood,malayalam pop","T-Series",0.561,0.308,7,-9.495,1,0.0251,0.845,0.00000556,0.212,0.442,97.961,4
spotify:track:3mgu1ZvnUUDDl2lDFdrKaI,"Nenjil Nenjil","Engeyum Kadhal (Original Motion Picture Soundtrack)","Harris Jayaraj;Chinmayi;Harish Raghavendra;Madhan Karky",2010-11-11,315533,55,false,,2025-09-27T08:11:24Z,"tamil pop,kollywood,telugu pop,tamil dance,tollywood,marathi pop,bollywood","Sony Music Entertainment India Pvt. Ltd.",0.696,0.41,2,-9.455,1,0.0455,0.27,0.00548,0.0883,0.708,168.061,4
spotify:track:6VObnIkLVruX4UVyxWhlqm,"Skyfall","Skyfall","Adele",2012-10-04,286081,87,false,,2025-09-24T05:26:48Z,"soft pop","XL Recordings/Columbia",0.346,0.552,0,-6.864,0,0.0282,0.417,0,0.114,0.0789,75.881,4
spotify:track:7g02rRaBSyVOBhOFQ6FwnC,"Yennai Theriyuma - Remix","Tamil Retro Hits - Remix","T. M. Soundararajan;Kamal Eleven",2023-02-23,112059,20,false,,2025-09-22T14:45:49Z,"devotional,tamil pop,murga,kollywood","Saregama India Ltd",0.543,0.68,2,-10.009,1,0.221,0.57,0,0.723,0.573,157.619,3
spotify:track:68v4SMplclHSFp0pedDwoh,"Rayya Rayya","Alex Pandian","Javed Ali;Ranina Reddy",2012-12-29,244064,55,false,,2025-09-16T18:53:32Z,"sufi,bollywood,qawwali,hindi pop,desi,desi pop,tollywood,telugu pop,tamil pop,kollywood,tamil dance","T-Series",0.583,0.95,4,-3.817,1,0.148,0.119,0.00162,0.137,0.948,106.449,3
spotify:track:6Xzt0znnvXOijo66f0srBA,"Yaen Ennai Pirindhaai","Adithya Varma","Sid Sriram",2019-11-26,198250,1,false,,2025-09-15T17:32:47Z,"tollywood,telugu pop,tamil pop,kollywood","Aditya Music",0.563,0.432,1,-7.862,1,0.0278,0.818,0.00000761,0.119,0.348,76.499,4
spotify:track:6dOmP7QmrdpsiEA8omsOEt,"Thee Illai","Engeyum Kadhal (Original Motion Picture Soundtrack)","Harris Jayaraj;Naresh Iyer;Mukesh;Gopal Rao;Mahathi;Ranina Reddy;Vaali",2010-11-11,328133,62,false,,2025-09-15T17:24:31Z,"tamil pop,kollywood,telugu pop,tamil dance,tollywood,ghazal","Sony Music Entertainment India Pvt. Ltd.",0.69,0.53,9,-8.95,0,0.0327,0.412,0.00000497,0.116,0.307,95.971,4
spotify:track:3jDUMwpCEDc6dcEZr8fWJ7,"Hall of Fame (feat. will.i.am)","Seize the Day! Your Morning Commute","The Script;will.i.am",2016-03-11,202520,42,false,,2025-09-15T14:49:58Z,"","Legacy Recordings",0.449,0.865,10,-4.326,1,0.0598,0.058,0,0.125,0.607,169.776,4
spotify:track:5IMRdTpJdc54IyYOKXTNMO,"Mannanalum Thiruchenduril","Tamil Non - Film Hits Vol - 9","T. M. Soundararajan",2022-05-04,296822,0,false,,2025-09-13T03:19:09Z,"devotional,tamil pop,murga,kollywood","Saregama India Ltd",0.432,0.326,5,-8.005,0,0.0286,0.765,0,0.153,0.746,92.111,4
spotify:track:1xMDMww0PMRiLTKhCmnmsj,"Konjum Kili","Kedi Billa Killadi Ranga (Original Motion Picture Soundtrack)","Yuvan Shankar Raja;Velmurugan",2013-03-12,260250,50,false,,2025-09-02T19:18:51Z,"tamil pop,kollywood,tamil dance,tollywood,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.691,0.732,5,-5.254,0,0.0532,0.197,0.00000732,0.158,0.561,79.961,4
spotify:track:4q6goxnwQC3FzXczkK16gO,"Sundari","Thalapathi","S. P. Balasubrahmanyam;S. Janaki",2014-08-01,429487,0,false,,2025-09-02T05:44:56Z,"kannada pop,telugu pop,tamil pop,devotional,sandalwood,tollywood","Lahari Music",0.612,0.407,8,-9.909,1,0.0315,0.724,0.00000717,0.102,0.389,113.605,4
spotify:track:4X1safplqUYGPXPPLJ91DW,"Aaru Padai","Mappillai (Original Motion Picture Soundtrack)","Mani Sharma;Vijay Yesudas;Mukesh",2011-03-11,294080,53,false,,2025-09-02T02:47:38Z,"telugu pop,tollywood,tamil dance,malayalam pop,mollywood,tamil pop,kollywood,ghazal","Sony Music Entertainment India Pvt. Ltd.",0.543,0.81,9,-5.236,0,0.138,0.19,0,0.0955,0.7,123.991,4
spotify:track:4WRWv8ooBIUgfIn6cebL6g,"Mannaanalum","Tamil Basic Devotionals","T. M. Soundararajan",1974-01-08,299600,56,false,,2025-09-02T02:39:44Z,"devotional,tamil pop,murga,kollywood","Saregama India Ltd",0.402,0.622,5,-7.645,0,0.0337,0.753,0.0000019,0.151,0.791,91.377,4
spotify:track:46FdCiz1ciRrjiy7BWLwKU,"Maruthamalai Satthiyamaa","Yaamirukka Bhayamaen","Pushpavanam Kuppusamy",2009-01-15,726327,61,false,,2025-09-02T02:03:00Z,"tamil dance,devotional,tamil pop","Symphony",0.551,0.884,9,-5.271,0,0.164,0.604,0,0.0967,0.945,159.934,3
spotify:track:0VFWGbcDfPMFjXxjZJ9vgd,"Mother Song (From ""Valimai"")","Mother Song (From ""Valimai"")","Yuvan Shankar Raja;Sid Sriram;Vignesh Shivan",2021-12-05,241846,47,false,,2025-09-01T02:50:38Z,"tamil pop,kollywood,tamil dance,tollywood,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.607,0.536,9,-7.285,1,0.0336,0.287,0,0.461,0.436,129.97,4
spotify:track:6Him1kgLlKiTvQuGmKwNtT,"Raasave Unna Nambi","Mudhal Mariyathai (Original Motion Picture Soundtrack)","Ilaiyaraaja;S. Janaki",1985-01-01,272666,52,false,,2025-08-31T14:49:07Z,"tamil pop,telugu pop,kollywood,kannada pop,sandalwood","Echo Recording Co. Pvt. Ltd.",0.774,0.294,8,-6.601,1,0.045,0.934,0.321,0.302,0.64,133.512,3
spotify:track:5j3QqRGflS4o5jbsFSwKW1,"Six Days - Remix","The Fast And The Furious: Tokyo Drift (Original Motion Picture Soundtrack)","DJ Shadow;Mos Def",2006-06-20,232000,74,false,,2025-08-21T03:35:24Z,"trip hop,plunderphonics,downtempo,east coast hip hop,old school hip hop,hip hop","Universal (MT)",0.641,0.943,5,-6.254,0,0.264,0.0351,0.000259,0.328,0.718,171.811,4
spotify:track:3MmJ7drXrwYUTysTG8WQMO,"Rasathi Unna","Vaidehi Kaathirundhaal (Original Motion Picture Soundtrack)","Ilaiyaraaja;P. Jayachandran",1984-01-01,263866,57,false,,2025-08-20T19:44:44Z,"tamil pop,telugu pop,kollywood,malayalam pop,mollywood,devotional","Echo Recording Co. Pvt. Ltd.",0.626,0.445,3,-7.965,1,0.0267,0.516,0.0105,0.181,0.832,95.525,3
spotify:track:3Uo9rRELbWvuIvTBPL4KPq,"Neela Vaanam","Manmadan Ambu (Original Motion Picture Soundtrack)","Priya Hemesh;Kamal Haasan",2020-01-30,267280,56,false,,2025-08-16T06:58:19Z,"tollywood,telugu pop,kannada pop,tamil dance,kollywood,tamil pop","Ishtar Music Pvt. Ltd.",0.514,0.475,0,-5.202,1,0.0249,0.608,0,0.313,0.164,92.374,5
spotify:track:1etSUregJTaZxuTVKHh2K2,"Kannukkul Pothivaippen","Thirumanam Enum Nikkah (Original Motion Picture Soundtrack)","Ghibran;Vijay Prakash;Sadhana Sargam;Charulatha Mani;R. Ganesh",2013-12-24,282865,50,false,,2025-08-16T06:42:57Z,"devotional,tamil pop,kollywood,marathi pop,telugu pop,bollywood,tamil dance","Think Music",0.733,0.564,2,-6.841,1,0.0585,0.5,0,0.0825,0.626,142.438,3
spotify:track:4wusFJHg2X2uVxwxsodeO3,"Mukundha Mukundha","Dhasavathaaram-Tamil","Kamal Haasan;Sadhana Sargam",2009-04-04,392040,47,false,,2025-08-16T06:11:33Z,"tamil pop,kollywood,tamil dance,bollywood","Sony Music Entertainment",0.771,0.841,1,-5.748,0,0.0954,0.459,0.00701,0.165,0.845,90.017,4
spotify:track:3F7IiHst8X2KXwu4oBkywY,"Theemai Dhaan Vellum - Awakening the Monster","Thani Oruvan (Original Motion Picture Soundtrack)","Hiphop Tamizha;Arvind Swamy",2015-07-22,212497,60,false,,2025-08-15T12:49:17Z,"tamil hip hop,tamil pop,kollywood,tamil dance,tamil indie","Sony Music Entertainment India Pvt. Ltd.",0.715,0.655,11,-5.091,0,0.0911,0.8,0.00000258,0.571,0.568,80.012,4
spotify:track:3ofnkr6j3FLAHc2eTh9YnQ,"Karuppu Vellai","Vikram Vedha (Original Motion Picture Soundtrack)","Sivam;Sam C.S.",2017-06-19,195818,57,false,,2025-08-15T11:59:11Z,"telugu pop,tollywood,tamil hip hop,tamil pop,kollywood,malayalam hip hop,devotional,malayalam pop","Think Music",0.425,0.595,2,-8.296,1,0.0533,0.437,0.000826,0.0958,0.0892,109.91,4
spotify:track:0lfpJSXqsm279vaN9faJD7,"Poongaatru Thirumbuma","Mudhal Mariyathai (Original Motion Picture Soundtrack)","Ilaiyaraaja;Malaysia Vasudevan;S. Janaki",1985-01-01,266173,49,false,,2025-08-12T01:33:19Z,"tamil pop,telugu pop,kollywood,tamil dance,kannada pop,sandalwood","Echo Recording Co. Pvt. Ltd.",0.955,0.405,0,-7.117,0,0.0646,0.899,0.529,0.123,0.802,114.367,4
spotify:track:2R2mKFSG6kditlYLGJIg0j,"Neethanadi","Enna Solla Pogirai","Vivek - Mervin;Mervin Solomon",2022-01-11,235666,51,false,,2025-08-11T17:56:45Z,"tamil pop,tamil dance,kollywood,tamil indie,tamil hip hop","Muzik247",0.5,0.484,2,-8.712,1,0.0268,0.756,0,0.0572,0.275,134.987,3
spotify:track:5uoFuhKbCzo5cET3kn3pSv,"Pottala Muttaye - From ""Thalaivan Thalaivii""","Pottala Muttaye (From ""Thalaivan Thalaivii"")","Santhosh Narayanan;Sublahshini;Vivek",2025-06-09,226255,67,false,,2025-08-11T16:06:25Z,"tamil pop,kollywood,tamil hip hop,tamil dance,tamil indie","Think Music",0.625,0.591,6,-3.624,0,0.352,0.0805,0.0000139,0.111,0.813,157.417,3
spotify:track:5KJSI1MjQeXEBHBYMjgP41,"Innum Konjam Neram","Maryan (Original Motion Picture Soundtrack)","A.R. Rahman;Vijay Prakash;Shweta Mohan;Kabilan",2013-05-13,313533,73,false,,2025-08-11T07:23:37Z,"tamil pop,kollywood,bollywood,sufi,hindi pop,kannada pop,sandalwood,tollywood,telugu pop,mollywood,malayalam pop,tamil dance","Sony Music Entertainment India Pvt. Ltd.",0.647,0.389,5,-10.35,1,0.0336,0.509,0.0000078,0.103,0.436,134.976,3
spotify:track:31v5nWF1DsCwt8lzJWp579,"Kani Mozhiyae","Irandaam Ulagam (Original Motion Picture Soundtrack)","Harris Jayaraj;Karthik",2013-08-10,350026,56,false,,2025-08-10T08:45:42Z,"tamil pop,kollywood,telugu pop,tamil dance,tollywood,kannada pop,malayalam pop,mollywood","Sony Music Entertainment India Pvt. Ltd.",0.662,0.595,0,-6.71,1,0.0361,0.201,0,0.127,0.19,83.994,4
spotify:track:796UbFRe9tjQQtyZV75ayH,"Yaarenna Sonnalum","Aambala (Original Motion Picture Soundtrack)","Hiphop Tamizha;Kutle Khan;Anthony Daasan;Varun Parandhaman",2015-01-14,290226,0,false,,2025-08-09T15:44:44Z,"tamil hip hop,tamil pop,kollywood,tamil dance,tamil indie,hindi indie,indian indie,kannada pop","Divo",0.629,0.84,11,-5.017,0,0.0355,0.465,0,0.231,0.638,120.015,3
spotify:track:22l0qyOhl50I7bslggljTD,"Poongatrile","Uyire (Original Motion Picture Soundtrack)","Unni Menon;Swarnalatha",1998-08-21,340610,61,false,,2025-08-09T10:51:44Z,"tamil pop,malayalam pop,kollywood,tamil dance","Track Music",0.743,0.335,11,-13.506,0,0.0377,0.25,0,0.131,0.574,121.968,4
spotify:track:2hEvIJPZOnZISHUBy9CpSp,"Nee Yaaro","Kaththi (Original Motion Picture Soundtrack)","Anirudh Ravichander;K. J. Yesudas;Pa. Vijay",2014-09-18,235213,0,false,,2025-08-09T03:22:52Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,malayalam pop,devotional,mollywood","Sony Music / Eros Now Music",0.613,0.523,4,-6.918,1,0.0325,0.695,0.00000626,0.116,0.486,127.458,3
spotify:track:4ccJUGIKd3Ul2IUYetNlWB,"Vizhigalil Oru Vaanavil","Deiva Thiirumagal (Original Motion Picture Soundtrack)","G. V. Prakash;Saindhavi",2011-04-14,362533,62,false,,2025-08-09T03:20:54Z,"tamil pop,kollywood,tamil dance,tamil hip hop,devotional,bhajan","Think Music",0.697,0.464,5,-8.832,0,0.0254,0.716,0.0112,0.0457,0.382,108.994,4
spotify:track:2LJfH2if0PSVIH7NsSnWAe,"Nimirnthu Nil","Saroja (Original Motion Picture Soundtrack)","Shankar Mahadevan",2018-06-24,292963,49,false,,2025-08-06T09:16:59Z,"marathi pop,bollywood,devotional,bhajan,desi,tamil dance","Times Music",0.787,0.904,2,-4.287,0,0.164,0.656,0.00424,0.0685,0.581,124.992,4
spotify:track:7JhIb73B0p0o1fSR1AkruO,"Kichchali Samba (From ""Oor Mariyadai"")","Top Classic Melody Hits","S. P. Balasubrahmanyam;K. S. Chithra",2020-05-25,303020,0,false,,2025-08-05T10:17:09Z,"kannada pop,telugu pop,tamil pop,devotional,sandalwood,tollywood,malayalam pop,mollywood","Lahari Music",0.762,0.374,4,-11.786,0,0.0684,0.787,0.000445,0.052,0.866,150.982,3
spotify:track:6YHerTsl4sWWn0JjLXEKkY,"Antha Nilava Thaan","Mudhal Mariyathai (Original Motion Picture Soundtrack)","Ilaiyaraaja;K. S. Chithra",1985-01-01,272040,48,false,,2025-08-05T09:57:21Z,"tamil pop,telugu pop,kollywood,malayalam pop,kannada pop,mollywood,tollywood,devotional,sandalwood","Echo Recording Co. Pvt. Ltd.",0.665,0.562,1,-3.61,1,0.0952,0.926,0.519,0.0442,0.657,76.417,4
spotify:track:2JzZzZUQj3Qff7wapcbKjc,"See You Again (feat. Charlie Puth)","See You Again (feat. Charlie Puth)","Wiz Khalifa;Charlie Puth",2015,229525,87,false,,2025-08-01T18:01:05Z,"soft pop","Atlantic Records",0.689,0.481,10,-7.503,1,0.0815,0.369,0.00000103,0.0649,0.283,80.025,4
spotify:track:60Iqxyuic0P76dbn4O8uTS,"Yealae Yealae Dosthu Da","Endrendrum Punnagai (Original Motion Picture Soundtrack)","Harris Jayaraj;Krishh;Naresh Iyer;Krishna Iyer",2013-10-28,343586,47,false,,2025-07-31T03:28:55Z,"tamil pop,kollywood,telugu pop,tamil dance,tollywood","Sony Music Entertainment India Pvt. Ltd.",0.73,0.751,9,-6.299,1,0.0305,0.0189,0.000011,0.0805,0.623,121.994,4
